SMILES,Molecule Name,LogS
COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)n[nH]c2c1,E-0011913,-5.753501419204199
O=C(c1n[nH]c2ncccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0011920,-5.316052869248488
Cc1cc(-c2ccccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011924,-4.284832642151542
Cc1cc(-c2ncccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011925,-4.2644011003018205
Cc1cc(-c2ccncn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011927,-4.226213555018807
c1cncc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0011928,-4.162411561764489
NC(=O)Cc1ccc(Nc2nccc(-c3cccc(C(N)=O)c3)n2)cc1,E-0011929,-5.428291168191312
c1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,E-0011930,-5.037630664329979
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncccn4)cc3)n2)CC1,E-0011931,-4.16304326294045
CC(=O)Nc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,E-0011932,-4.649751981665837
Nc1nc2c(-c3ccccc3)cnn2cc1-c1ccccc1,E-0011933,-5.91721462968355
Nc1c(-c2ccccc2)cnc2c(-c3ccccc3)cnn12,E-0011934,-5.94692155651658
CN(C)CCOc1ccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)cc1,E-0011937,-5.3872161432802645
Cn1cc(C(=O)N2CCN(c3ccc(CN4CCC4)cc3)CC2)c2cccnc21,E-0011938,-4.00788851221305
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(F)C4)cc3)CC2)c2cccnc21,E-0011939,-3.946921556516581
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(C(F)(F)F)C4)cc3)CC2)c2cccnc21,E-0011940,-4.315154638355588
Cc1c(N)c(-n2cc(OCCN3CCCCC3)cn2)cc2cnccc12,E-0011941,-4.105683937315561
CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0011942,-4.20342566678957
CC(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0011943,-4.262807357295263
Fc1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,E-0011944,-5.645891560852599
NC(=O)Cc1ccc(Nc2nccc(-c3cc(F)cc(N4CCOCC4)c3)n2)cc1,E-0011945,-5.292429823902063
CN1CCN(c2cc(F)cc(-c3ccnc(Nc4ccc(CC(N)=O)cc4)n3)c2)CC1,E-0011946,-4.87942606879415
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5ccccc5)cn4)cc3)n2)CC1,E-0011947,-5.400116927926312
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5cccc(F)c5)cn4)cc3)n2)CC1,E-0011948,-5.623423042943488
Cn1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,E-0011949,-4.522878745280337
CN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3ccccc23)CC1,E-0011950,-5.595166283380062
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0011951,-5.440093374963888
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)cc2F)CC1,E-0011952,-5.36251027048749
CCCn1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,E-0011953,-5.82102305270683
CC(C)n1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,E-0011954,-5.438898616350944
O=C(c1noc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0011955,-5.476253533188435
O=C(c1nsc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0011956,-5.690369832574101
COc1ccc2[nH]c3c(=O)n(CC4CCC(=O)NC4)cnc3c2c1,E-0011971,-4.145086977692144
COc1ccc2[nH]c3c(=O)n(CC4CC5(CNC5)C4)cnc3c2c1,E-0011983,-4.071604147743286
COc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,E-0011988,-4.162411561764489
COc1ccc2[nH]c3c(=O)n(C[C@H]4CCCN(C)C4)cnc3c2c1,E-0011989,-4.119186407719209
COc1ccc2[nH]c3c(=O)n(CCCN4CCCC4)cnc3c2c1,E-0011991,-4.106238237942057
COc1ccc2[nH]c3c(=O)n(CCCN4CCC(OC)CC4)cnc3c2c1,E-0012036,-4.13608262304214
COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)cnc3c2cc1OC,E-0012037,-4.139063379299906
COc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)cnc3c2c1,E-0012055,-4.139063379299906
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(O)C4)cc3)CC2)c2cccnc21,E-0012083,-4.1249387366083
COc1cc(N)ncc1CCCN(C)CCCn1cnc2c([nH]c3ccccc32)c1=O,E-0012085,-4.09799710864927
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)cn2)C1,E-0012099,-4.120330794367947
COc1ccc2[nH]c3c(=O)n(CCCN(C)CCCc4cnc(N)cc4OC)cnc3c2c1,E-0012105,-4.180456064458132
COC1CN(Cc2ccc(N3CCN(C(=O)c4cc(-c5ccccc5)on4)CC3)cc2)C1,E-0012110,-4.422508200162775
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)cc2)C1,E-0012116,-4.188424994129407
COC1CN(Cc2ccc(N3CCN(C(=O)c4cc5ccccc5n4C)CC3)cc2)C1,E-0012118,-4.169411331314856
COC1CN(Cc2ccc(N3CCN(C(=O)c4cc(-c5ccccc5)n(C)n4)CC3)cc2)C1,E-0012129,-4.121478204498794
COC1CN(Cc2ccc(N3CCN(C(=O)c4c(C)n(C)c5ccccc45)CC3)cc2)C1,E-0012133,-4.146301788223826
COc1cccc2c(C(=O)N3CCN(c4ccc(CN5CC(OC)C5)cc4)CC3)cn(C)c12,E-0012135,-4.636388020107856
COc1ccc2c(c1)c(C(=O)N1CCN(c3ccc(CN4CC(OC)C4)cc3)CC1)cn2C,E-0012136,-4.575118363368933
COC1CN(Cc2ccc(N3CCN(C(=O)c4c5ccccc5n5ccccc45)CC3)cc2)C1,E-0012140,-4.176525770829699
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)cnc3c2c1,E-0012145,-4.119186407719209
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(C)(O)C4)cc3)CC2)c2cccnc21,E-0012150,-4.209011524911184
COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0012151,-4.258848401148215
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(CO)C4)cc3)CC2)c2cccnc21,E-0012152,-4.206209615309182
COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0012153,-4.153662887870195
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC5(CCCCO5)C4)cc3)CC2)c2cccnc21,E-0012154,-4.289036881004725
CN(C)C(=O)Cc1ccc(Nc2nccc(-c3cccc(NS(C)(=O)=O)c3)n2)cc1,E-0012155,-5.162411561764489
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5cccnc5)cn4)cc3)n2)CC1,E-0012156,-4.081445469449727
CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)c1,E-0012157,-4.121478204498794
CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3cccc(CC(N)=O)c3)n2)c1,E-0012158,-4.996108833763089
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,E-0012159,-4.100179497572904
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)n2)c1,E-0012160,-4.095825631715837
CN1CCC(Oc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,E-0012161,-4.129596094720973
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cn3)cc2cn1,E-0012162,-4.042871802323187
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)nc2)CC1,E-0012163,-4.068033885271827
O=C(NC1CN(Cc2ccc(Cl)cc2)C1)c1n[nH]c2ccccc12,E-0012164,-4.517126416391246
Cc1ccc(CNc2nc(-c3ccccc3)cc(=O)[nH]2)cc1,E-0012165,-5.97061622231479
Cc1cccc(CNc2nc(-c3ccccc3)cc(=O)[nH]2)c1,E-0012166,-5.73754891026957
Cc1cccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)c1,E-0012167,-5.521433504406157
Cc1ccccc1CNc1nc(-c2ccccc2)cc(=O)[nH]1,E-0012168,-5.510041520575165
Cc1ccccc1CNc1cc(-c2ccccc2)[nH]c(=O)n1,E-0012169,-5.536107011014093
CC(C)c1ccc(CNc2nc(-c3ccccc3)cc(=O)[nH]2)cc1,E-0012170,-5.987162775294828
CC(C)c1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)cc1,E-0012171,-5.91721462968355
C[C@H](Nc1nc(-c2ccccc2)cc(=O)[nH]1)c1ccccc1,E-0012172,-5.504455662453552
C[C@H](Nc1cc(-c2ccccc2)[nH]c(=O)n1)c1ccccc1,E-0012173,-4.448550002027125
NC(=O)Cc1ccc(Nc2nccc(-c3cccc(S(N)(=O)=O)c3)n2)cc1,E-0012181,-4.580044251510242
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCNCC4)cc3)n2)c1,E-0012182,-4.266000713461613
Fc1cccc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)c1,E-0012183,-5.703334809738469
Fc1cc(F)cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012184,-5.721246399047171
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)cn2)CC1,E-0012185,-4.207608310501746
COc1ccc(-c2cc(NCc3ccc(C)cc3)nc(=O)[nH]2)cc1,E-0012186,-5.91721462968355
C[C@@H](Nc1cc(-c2ccccc2)[nH]c(=O)n1)c1ccccc1,E-0012187,-4.128427064454121
CC(C)(Nc1cc(-c2ccccc2)[nH]c(=O)n1)c1ccccc1,E-0012188,-4.673664139071248
O=c1nc(NC2(c3ccccc3)CC2)cc(-c2ccccc2)[nH]1,E-0012189,-4.6252516539898965
O=c1nc(NCc2ccccn2)cc(-c2ccccc2)[nH]1,E-0012190,-4.036212172654444
Cc1ccc2[nH]nc(C(=O)N3CCC(Nc4ccc(Cl)cc4)CC3)c2c1,E-0012191,-5.049148541111453
Cc1ccc2[nH]nc(C(=O)N3CCC(NCc4ccc(Cl)cc4)CC3)c2c1,E-0012192,-4.619788758288394
Cc1ccc2[nH]nc(C(=O)N3CCN(Cc4ccc(Cl)cc4)CC3)c2c1,E-0012193,-5.6252516539898965
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(C)(CO)C4)cc3)CC2)c2cccnc21,E-0012194,-4.241088107602026
COCC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0012195,-4.241088107602026
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC5(CCO5)C4)cc3)CC2)c2cccnc21,E-0012196,-4.155522824254319
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC5(COC5)C4)cc3)CC2)c2cccnc21,E-0012197,-4.292429823902063
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC5(CCCO5)C4)cc3)CC2)c2cccnc21,E-0012198,-4.204119982655925
C[C@@H](Nc1nc(-c2ccccc2)cc(=O)[nH]1)c1ccccc1,E-0012200,-4.866461091629782
O=c1cc(-c2ccccc2)nc(NC2(c3ccccc3)CC2)[nH]1,E-0012201,-5.407823242604133
O=c1cc(-c2ccccc2)nc(NCc2ccccn2)[nH]1,E-0012202,-4.061480274823508
O=c1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2[nH]1,E-0012203,-4.279014255846261
N#Cc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012205,-4.669586226650809
Clc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012206,-5.540607512240769
COc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012207,-5.122053048370812
CN(C)CCOc1cccc(Nc2nc(-c3ccccc3)cs2)c1,E-0012208,-4.147520006363144
N#CCNC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,E-0012209,-4.041436116778033
CC(=O)Nc1ccc(Nc2cc(N)n3nccc3n2)cc1,E-0012210,-4.069050968832477
CN1CCC(c2ccc(Nc3cc(N)n4nccc4n3)cc2)CC1,E-0012212,-4.137868620686963
Cn1cc(C(=O)N2CCN(c3ccc(CN4CCC4)cc3)CC2)c2ccccc21,E-0012213,-4.066006836168758
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(F)C4)cc3)CC2)c2ccccc21,E-0012214,-4.071604147743286
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(C(F)(F)F)C4)cc3)CC2)c2ccccc21,E-0012215,-5.130181792020672
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(CO)C4)cc3)CC2)c2ccccc21,E-0012216,-4.549750891680639
COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)cc2)C1,E-0012217,-4.217527375833714
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(C)(CO)C4)cc3)CC2)c2ccccc21,E-0012218,-4.20342566678957
COCC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)cc2)C1,E-0012219,-4.202040356262804
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC5(COC5)C4)cc3)CC2)c2ccccc21,E-0012220,-4.133122185662502
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC5(CCCCO5)C4)cc3)CC2)c2ccccc21,E-0012221,-4.3223930472795065
O=C(c1cc[nH]n1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012222,-4.2441251443275085
O=C(c1n[nH]c2ccccc12)N1CCN(c2ccc(Cl)cc2)CC1,E-0012223,-5.739928612014925
COc1ccc2[nH]c3c(=O)n(CC[C@H](C)N4CCCCC4)ccc3c2c1,E-0012228,-4.204815410317576
COc1ccc2[nH]c3c(=O)n(CC[C@@H](C)N4CCCCC4)ccc3c2c1,E-0012229,-4.177831920631983
COc1ccc2c(c1)c1cc[nH]c(=O)c1n2CC(C)CN1CCCCC1,E-0012230,-4.209714835966758
O=C1CCc2ccc(-c3ccc(OCCN4CCCCC4)cn3)cc2N1,E-0012231,-4.226213555018807
FC(F)(F)c1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012232,-5.747146969020107
FC(F)(F)Oc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012233,-5.866461091629782
COc1cccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,E-0012236,-4.086716098239582
O=c1c2[nH]c3cc(OC(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,E-0012237,-4.370590400897281
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,E-0012238,-4.101274818410507
CCc1ccc(CNc2nc(-c3ccccc3)cc(=O)[nH]2)cc1,E-0012239,-5.936291440608582
CCc1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)cc1,E-0012240,-5.585026652029182
CN(C)c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012241,-4.010550182333308
Cn1nc2ccccc2c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012242,-5.725380380908762
CN1CCN(c2ccc(Nc3cc(N)n4nccc4n3)cc2)CC1,E-0012243,-3.96657624451305
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cc1,E-0012244,-5.52432881167557
N#Cc1ccc(CN2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cc1,E-0012245,-5.053056729302175
Nc1cc2oc(=O)[nH]c2cc1-n1cc(OCCN2CCCCC2)cn1,E-0012246,-4.019088062223156
CN1CCC(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,E-0012247,-4.308034897232639
O=C1CCc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2N1,E-0012248,-4.078833949362261
Fc1cc(-c2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc(N2CCOCC2)c1,E-0012249,-4.636388020107856
Fc1cc(-c2ccnc(Nc3cccc(C4CCNCC4)c3)n2)cc(N2CCOCC2)c1,E-0012250,-4.400116927926312
NC(=O)Cc1cccc(Nc2nccc(-c3cccc(OC(F)(F)F)c3)n2)c1,E-0012251,-5.931072388317928
NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3)n2)c1,E-0012252,-4.136677139879544
NC(=O)Cc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1,E-0012253,-5.23284413391782
COc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,E-0012254,-5.063486257521107
N#Cc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,E-0012255,-4.853871964321762
NC(=O)Cc1ccc(Nc2nccc(-c3cccc(OC(F)(F)F)c3)n2)cc1,E-0012256,-5.555955204081924
NC(=O)Cc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,E-0012257,-4.017728766960431
COC1CN(Cc2ccc(N3C[C@H]4C[C@@H](C3)N4C(=O)c3cn(C)c4ccccc34)cc2)C1,E-0012262,-3.995678626217357
COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)cnc12,E-0012273,-4.216096420727265
O=C(c1cccc2[nH]cnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012334,-3.593459819566045
CCOc1ccccc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)n[nH]1,E-0012490,-5.7594507517174005
Cn1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c2ccccc21,E-0012535,-5.920818753952375
Cc1c(-c2ccccc2)n[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012603,-5.72584215073632
O=C(c1cc(-c2ccccc2C(F)(F)F)n[nH]1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012605,-5.876148359032914
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)cc1OC,E-0012609,-5.832682665251824
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)[nH]n1,E-0012623,-5.489454989793388
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)c(OC)c1,E-0012664,-5.809668301829708
COc1cccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)c1,E-0012712,-5.913640169325252
COc1ccc2[nH]c3c(=O)n(C[C@@H](C)CN4CCCCC4)ccc3c2c1,E-0012754,-4.221848749616356
COc1ccc2[nH]c3c(=O)n(C[C@H](C)CN4CCCCC4)ccc3c2c1,E-0012755,-4.1598939055432425
O=c1c2[nH]c3cc(Cl)ccc3c2ccn1CCCN1CCCCC1,E-0012756,-4.2564902352715706
COc1ccc2[nH]c3c(=O)n([C@H](C)CCN4CCCCC4)cnc3c2c1,E-0012757,-4.191114132640188
COc1ccc2[nH]c3c(=O)n([C@@H](C)CCN4CCCCC4)cnc3c2c1,E-0012758,-4.090443970758825
COc1ccc2[nH]c3c(=O)n(CC4(CN5CCCCC5)CC4)cnc3c2c1,E-0012759,-4.313363730737707
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc5cccc(Cl)c5n4)cc3)n2)CC1,E-0012761,-5.375717904164332
Fc1cc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc(N2CCOCC2)c1,E-0012762,-4.511449283499556
NC(=O)Cc1cccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)c1,E-0012763,-5.410050398674292
CN1CCN(c2cccc(-c3ccnc(Nc4cccc(CC(N)=O)c4)n3)c2)CC1,E-0012764,-4.255707016877324
COc1cccc(-c2ccnc(Nc3cccc(CC(N)=O)c3)n2)c1,E-0012765,-5.554395796726403
N#Cc1cccc(-c2ccnc(Nc3cccc(CC(N)=O)c3)n2)c1,E-0012766,-4.87942606879415
NC(=O)Cc1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1,E-0012767,-5.363512103646634
Fc1cccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012768,-5.485452247339714
CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)c2)c1,E-0012769,-5.114638779968488
CS(=O)(=O)Nc1cccc(-c2cncc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012770,-5.293282217663242
CC(C)c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012771,-4.42021640338319
O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012772,-4.8297382846050425
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]c4cc(F)ccc34)CC2)cc1,E-0012775,-5.809668301829708
O=C(c1n[nH]c2cc(F)ccc12)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,E-0012776,-5.554395796726403
O=C(c1n[nH]c2cc(F)ccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0012777,-5.578396073130169
N#Cc1ccc(CN2CCN(C(=O)c3n[nH]c4cc(F)ccc34)CC2)cc1,E-0012778,-5.453457336521869
COc1ccc2c(C(=O)N3CCC(Oc4ccc(C(F)(F)F)cc4)CC3)n[nH]c2c1,E-0012779,-5.966576244513051
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccc(Cl)nc2)CC1,E-0012780,-5.135488918941608
O=C(c1n[nH]c2cc(F)ccc12)N1CCC(Oc2ccc(Cl)nc2)CC1,E-0012781,-5.490797477668897
COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)nc4)CC3)n[nH]c2c1,E-0012782,-5.370590400897281
COc1ccc2[nH]c3c(=O)n(CC(C)(C)CN4CCCCC4)ccc3c2c1,E-0012783,-4.986320302708807
COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0012784,-4.026872146400302
O=c1c2[nH]c3c(C(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,E-0012785,-4.115771230367396
O=c1c2[nH]c3cc(C(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,E-0012786,-4.552841968657781
O=c1c2[nH]c3cccc(C(F)(F)F)c3c2ccn1CCCN1CCCCC1,E-0012787,-4.619788758288394
COc1ccc2[nH]c3c(=O)n(CCN4CCCCC4)ccc3c2c1,E-0012788,-4.1598939055432425
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)cc(F)c3c2c1,E-0012789,-4.077793722560983
COc1ccc2[nH]c3c(=O)n(CCN4CCCCC4)cc(F)c3c2c1,E-0012790,-4.906578314837765
COc1cccc(Nc2cc(C)nc3ccc(-c4ncc[nH]4)cc23)c1,E-0012791,-5.034798298974088
CN1CCC(c2ccc3[nH]nc(C(=O)N4CCC(Oc5ccc(Cl)cc5)CC4)c3c2)CC1,E-0012792,-4.3788237182249645
O=C(c1n[nH]c2cc(F)ccc12)N1CCC(Oc2ccc(Cl)cn2)CC1,E-0012793,-5.669586226650809
O=C(c1n[nH]c2ccccc12)N1CCC2(CC1)CN(c1ccc(Cl)cc1)C2,E-0012794,-5.958607314841775
O=C(c1n[nH]c2ccccc12)N1C2CCC1CN(Cc1ccc(Cl)cc1)C2,E-0012795,-5.987162775294828
Nc1cc2c(cc1-n1cc(OCCN3CCCCC3)cn1)NC(=O)CC2,E-0012796,-4.162411561764489
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)c2)c1,E-0012797,-5.064492734175287
Fc1cccc(-c2cncc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012798,-5.585026652029182
Fc1cccc(-c2nccc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012799,-4.531652669587843
Fc1cccc(-c2cc(Nc3ccc(CN4CCOCC4)cc3)ncn2)c1,E-0012800,-4.460923901207224
CS(=O)(=O)Nc1cccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012801,-4.486782399932061
CS(=O)(=O)Nc1cccc(-c2nccc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012802,-4.292429823902063
CS(=O)(=O)Nc1cccc(-c2cc(Nc3ccc(CN4CCOCC4)cc3)ncn2)c1,E-0012803,-4.161780778092374
Fc1cccc(-c2ccnc(Nc3ccc(CN4CC(F)C4)cc3)n2)c1,E-0012804,-5.024568191490737
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccc(Cl)cn2)CC1,E-0012805,-5.417936637088292
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCC(F)(F)CC4)cc3)n2)c1,E-0012806,-5.841637507904751
CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCC(F)(F)CC4)cc3)n2)c1,E-0012807,-5.8297382846050425
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCC4)cc3)n2)c1,E-0012808,-4.137868620686963
COC1CN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C1,E-0012809,-4.292429823902063
COCC1CN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C1,E-0012810,-4.221848749616356
Fc1ccccc1-c1ccnc(Nc2ccc(CN3CCOCC3)cc2)n1,E-0012811,-5.380906669373257
Fc1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,E-0012812,-5.047691990337874
COc1cccc(Nc2cc(C)nc3ccc(C(N)=O)cc23)c1,E-0012814,-4.519993057042849
CNC(=O)c1ccc2nc(C)cc(Nc3cccc(OC)c3)c2c1,E-0012815,-4.193141970481182
COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)cn4)CC3)n[nH]c2c1,E-0012816,-5.889410289700751
O=C(c1n[nH]c2ccccc12)N1C2CCC1CC(Oc1ccc(Cl)cc1)C2,E-0012817,-5.6252516539898965
COc1cccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0012819,-4.077793722560983
O=c1c2[nH]c3c(OC(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,E-0012820,-4.172630726946175
O=c1c2[nH]c3ccc(OC(F)(F)F)cc3c2ccn1CCCN1CCCCC1,E-0012822,-4.853871964321762
O=c1c2[nH]c3ccc(Cl)cc3c2ccn1CCCN1CCCCC1,E-0012823,-4.247951552180561
O=c1c2[nH]c3ccc(C(F)(F)F)cc3c2ccn1CCCN1CCCCC1,E-0012825,-4.455931955649724
COc1cccc(-c2cc(C(=O)NCCCN3CCCCC3)on2)c1,E-0012826,-4.036684488613889
COc1cccc(-c2cc(C(=O)NCCN3CCCCC3)on2)c1,E-0012827,-4.042871802323187
Cn1cc(C(=O)N2CCC(Nc3ccc(Cl)cc3)CC2)c2ccccc21,E-0012828,-5.928117992693875
CN(c1ccc(Cl)cc1)C1CCN(C(=O)c2cn(C)c3ccccc23)CC1,E-0012829,-5.640164517660112
