SMILES,Molecule Name,Log_Caco_Papp_AB
c1ncc2cc(-c3cnn(CCN4CCCCC4)c3)ccc2n1,E-0014738,-4.4565528199183
c1ncc2cc(-c3cnn(CCN4CCOCC4)c3)ccc2n1,E-0014739,-4.397289055042442
O=C(c1cc(-c2ncccc2F)[nH]n1)N1CCC(n2cnc3cc(Cl)ccc32)CC1,E-0014741,-5.090979145788844
Oc1cc(OC2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,E-0014742,-5.245651664288981
COc1ccc(Nc2ccnc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014743,-4.962573502059376
COc1ccc(Nc2cc(N(CCc3ccncc3)C3CC3)ccn2)cc1,E-0014744,-5.010995384301463
COc1ccc(Nc2cccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014745,-5.823908740944319
COc1ccc(N(C)c2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014746,-4.986320302708807
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)nc1,E-0014747,-5.338187314462739
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncs1,E-0014748,-5.1791420105603
O=C(c1n[nH]cc1C#Cc1ccccc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014749,-4.747146969020107
O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014750,-5.394694953858891
CCn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,E-0014751,-4.748361779551788
Cn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,E-0014752,-4.727462222624762
Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014753,-4.759950227887352
CCn1cc(C#Cc2cncs2)c(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)n1,E-0014754,-4.6439741428068775
COc1cncc(CN2CCN(C(=O)c3n[nH]cc3C#Cc3cncs3)CC2)c1,E-0014755,-5.567030709125595
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014756,-5.096367483915762
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cc2)CC1,E-0014757,-5.115771230367396
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cn2)CC1,E-0014758,-4.968995718636463
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014759,-5.137868620686963
CN1CCC(N2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014760,-5.856985199745905
C[C@H](N)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,E-0014761,-4.991399828238082
c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)nc3)n2)c1,E-0014762,-5.367542707815276
FC1(F)CN(CCc2ccc(Nc3cccc(-c4cccnc4)n3)cn2)C1,E-0014763,-4.565271458220242
Fc1cccc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,E-0014764,-5.82102305270683
Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1,E-0014765,-5.503070351926785
NC(=O)Cc1cccc(Nc2ccnc(-c3cccnc3)n2)n1,E-0014766,-5.341035157335565
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCCC1,E-0014767,-4.639785386704648
CN(C)CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014768,-4.811634073936852
FC1(F)CC(NCCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014769,-5.590066876668706
CN1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0014770,-5.023650020996726
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncn1C,E-0014771,-5.863279432843593
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cnccn1,E-0014772,-5.559090917934783
Cn1cc(-c2ccc3ncsc3c2)c(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n1,E-0014773,-4.905528871358356
Cn1ncc(-c2ccc3ncsc3c2)c1C(=O)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014774,-4.664341547710698
CCn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014775,-4.944621668625
Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014776,-4.647431613820691
CCn1ncc(C#Cc2cncs2)c1C(=O)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014777,-4.559720786764412
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)[nH]n1,E-0014778,-5.573488738635425
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(c3ccc(Cl)cn3)CC2)[nH]n1,E-0014779,-5.605548319173784
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCOCC2)CC1,E-0014780,-5.05700040663396
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCC(F)(F)CC2)CC1,E-0014781,-4.72056121171298
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC2CCOCC2)CC1,E-0014782,-5.428291168191312
COc1cncc(CN2CCN(Cc3n[nH]c4cccnc34)CC2)c1,E-0014783,-5.377785977033705
COc1ccc(C(F)(F)F)c2c1cc1c(=O)n(CCCN3CCCCC3)ccn12,E-0014784,-4.798876102792621
COc1c(Cl)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0014785,-4.852632892206214
COc1c(Cl)ccc2c3cc[nH]c(=O)c3n(CCCN3CCCCC3)c12,E-0014786,-4.7942544590573375
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0014787,-4.452840878672583
COc1ccc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,E-0014788,-4.842845560093719
COc1ccc(C(F)(F)F)c2c1c1cc[nH]c(=O)c1n2CCCN1CCCCC1,E-0014789,-4.993533957750769
COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ncnc12,E-0014790,-4.801068130067791
O=c1c2[nH]c3ccsc3c2ncn1CCCN1CCCCC1,E-0014791,-4.587707490676953
COc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0014792,-4.582362260347771
COc1c(F)ccc2c3cc[nH]c(=O)c3n(CCCN3CCCCC3)c12,E-0014793,-4.536405597813
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0014794,-5.610833915635467
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0014795,-5.536107011014093
CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCN(C)C4=O)CC1,E-0014796,-4.641684359917805
CC(=O)N[C@@H](C)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,E-0014797,-4.7972393126068
C[C@H](COc1ccc(-c2ccc3ccncc3c2)cc1)CC(N)=O,E-0014798,-5.168770306132936
C[C@@H](COc1ccc(-c2ccc3ccncc3c2)cc1)CC(N)=O,E-0014799,-5.029188389127483
COc1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2cn1,E-0014800,-5.224753740259764
Fc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,E-0014801,-4.930701987884471
COc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,E-0014803,-4.883724412419456
CN(c1cn(CC2CCNCC2)cn1)c1cccc(-c2cccc(F)c2)n1,E-0014804,-5.402304814074488
Fc1ccccc1-n1ccc(Nc2ccc(OCCCN3CCCC3)cc2)n1,E-0014805,-5.112382699664264
Fc1cccc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)c1,E-0014806,-5.272458742971444
c1cncc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)c1,E-0014807,-4.587539452570039
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0014808,-5.663540266151471
C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0014809,-5.590066876668706
O=C(Cn1cccc(Nc2nccc(-c3cccnc3)n2)c1=O)N1CCC1,E-0014810,-4.741841806659206
O=C(Cn1cccc(Nc2cc(-c3cccnc3)ccn2)c1=O)N1CCC1,E-0014811,-4.748848656824645
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCOCC1,E-0014812,-4.630042392653947
CN1CCN(C(=O)Cn2cccc(Nc3cccc(-c4cccnc4)n3)c2=O)CC1,E-0014813,-5.031517051446065
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CC(F)(F)C4)cn3)n2)c1,E-0014815,-5.275724130399211
CC(C)NCCOc1ccc(-c2cc3cnccc3cn2)cc1,E-0014816,-4.574302786637409
c1ncc2cc(-c3ccc(OCCN4CCNCC4)cc3)ccc2n1,E-0014817,-4.927382523454764
c1cc(-c2ccc3cnncc3c2)ccc1OCCN1CCNCC1,E-0014818,-5.2225731776106885
COc1ccc(-c2cc(NC3CCN(Cc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,E-0014819,-4.929592678259881
O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014820,-4.8687022034023775
O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014821,-5.978810700930062
O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014822,-5.931814138253839
O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014823,-5.3535962737769305
Clc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0014824,-4.872247484167027
c1nc2ccc(-c3c[nH]nc3CN3CCC(c4cnnc(C5CC5)c4)CC3)cc2s1,E-0014825,-4.931072388317928
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1ccccn1,E-0014826,-5.474955192963154
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cccnn1,E-0014827,-5.787812395596042
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0014828,-5.130181792020672
COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncoc5cc4OC)n[nH]3)CC2)c1,E-0014829,-5.059483515067432
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,E-0014830,-4.866461091629782
CCC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014831,-5.557520230935552
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(CC2CCOCC2)CC1,E-0014832,-4.9657727392294495
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCCCC2)CC1,E-0014833,-5.220403508742176
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)(F)F)CC2)CC1,E-0014834,-4.821886747685368
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)F)CC2)CC1,E-0014835,-4.929592678259881
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CCF)CC2)CC1,E-0014836,-5.583359492661719
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(CN2CCCCC2)CC1,E-0014837,-5.531652669587842
Clc1ccc(N2CCN(Cc3n[nH]c4cccnc34)CC2)nc1,E-0014838,-4.546834607474143
O=C(c1n[nH]c2cccc(Cl)c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014839,-5.0195421077239
O=C(c1n[nH]c2ccc(Cl)cc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014840,-5.380906669373257
O=C(c1n[nH]c2cc(Cl)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014841,-5.162411561764489
O=C(c1n[nH]c2ccc(Cl)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014842,-5.077793722560983
O=c1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2c[nH]1,E-0014844,-4.787812395596042
c1cnc2cc(-n3ccc(OCC4CNC4)n3)ccc2c1,E-0014845,-4.912573542963715
c1ccc(-n2cc(Nc3ccc(OCCCN4CCCC4)cc3)cn2)nc1,E-0014846,-4.685922008220787
FC1(F)CN(CCc2ccc(Nc3ccn(-c4cccnc4)n3)cc2)C1,E-0014847,-4.4875824513991605
Fc1cccc(-n2ccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,E-0014848,-5.642065152999546
c1cc2ccc(-c3ccc(CCCN4CCCCC4)cc3)cc2cn1,E-0014849,-5.175223537524454
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cc12,E-0014851,-5.863279432843593
C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cc12,E-0014852,-5.928117992693875
CN1CCC(C(F)(F)c2ccc(N(C)c3cccc(-c4cccnc4)n3)cc2)CC1,E-0014853,-5.920818753952375
CC(C)NCCOc1ccc(-c2ccc3ncncc3c2)cc1,E-0014854,-4.787546038959724
c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)nc2cn1,E-0014855,-4.926648297613099
CC(C)NCCOc1ccc(-c2ccc3ccncc3n2)cc1,E-0014856,-4.767003889607846
c1cc2ncc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,E-0014857,-5.027797161620936
c1cc2cnc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,E-0014858,-4.867420152340263
c1cc2ccc(-c3ccc(OCCN4CCC4)cc3)cc2cn1,E-0014859,-4.945004138470859
COC1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014860,-5.041914151478915
COC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014861,-4.9677842967020185
c1cc2ccc(-c3ccc(OCCN4CC5(CCO5)C4)cc3)cc2cn1,E-0014862,-4.962972120244225
C[C@@H]1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C[C@H](C)O1,E-0014863,-5.191789027075778
c1ccc(-n2ccc(Nc3ccc(OCCCN4CCOCC4)cc3)n2)nc1,E-0014864,-4.895854449445992
c1cc(-c2ccc3cnsc3c2)ccc1OCCN1CCOCC1,E-0014865,-5.079354998593212
Clc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,E-0014866,-4.5230235342404725
Cc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,E-0014867,-5.3979400086720375
O=C(c1n[nH]c2ccc(-c3ccccn3)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014868,-5.772113295386326
O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014869,-5.627087997029894
COc1ccc(Nc2nccc(N(CCCc3ccncc3)C3CC3)n2)cc1,E-0014870,-5.428291168191312
COc1ncc(Oc2cccc(N(CCc3ccncc3)C3CC3)c2)cn1,E-0014871,-4.950781977329818
CN1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC1)C2,E-0014872,-5.882728704344236
CN1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC1)C2,E-0014873,-5.853871964321762
O=C(c1n[nH]cc1C#Cc1ncccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014874,-5.7447274948966935
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncnc1,E-0014875,-5.251037138743839
O=C(c1n[nH]cc1C#Cc1ncccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014876,-5.303643611266668
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n(C)n1,E-0014877,-4.688034339631634
CCn1cc(-c2ccc3ncsc3c2)c(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n1,E-0014878,-4.871600731282194
CCn1ncc(-c2ccc3ncsc3c2)c1C(=O)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014879,-4.661543506395395
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C)CC3)CC2)[nH]n1,E-0014880,-5.595166283380062
Clc1cncc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2n[nH]c3cccnc23)c1,E-0014881,-4.90031935889075
Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2n[nH]c3cccnc23)c1,E-0014882,-4.560351570436526
COc1cncc(CN2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014883,-5.686132779630847
O=C(c1n[nH]c2cccnc12)N1CCN(c2ccc(Cl)cn2)CC1,E-0014884,-4.936666641048251
COc1cncc(OC2CCN(C(=O)c3n[nH]c4cc(-c5ccccn5)cnc34)CC2)c1,E-0014885,-5.721246399047171
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccn5nccc5c4)n[nH]3)CC2)c1,E-0014886,-5.015472686656207
COc1cncc(OC2CCN(C(=O)c3cccc4[nH]cnc34)CC2)c1,E-0014887,-5.045275209020937
O=C(c1cccc2[nH]cnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014888,-4.557677044254426
O=C(c1n[nH]c2c(Cl)cccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014889,-5.130768280269024
O=C(c1n[nH]c2c(F)cccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014890,-4.984640244590786
COc1ccc(-c2cc(C(=O)N3CCC(OC4CCOCC4)CC3)[nH]n2)c(OC)c1,E-0014891,-4.895854449445992
COc1ccc(-c2cc(C(=O)N3CC[C@@H](Oc4ccc(F)cc4)C3)[nH]n2)c(OC)c1,E-0014892,-5.777283528852417
COc1ccc(-c2cc(C(=O)N3CC[C@H](Oc4ccc(F)cc4)C3)[nH]n2)c(OC)c1,E-0014893,-5.790484985457369
COc1ccc(-c2cc(C(=O)N3CC[C@H](Oc4ccccc4)C3)[nH]n2)c(OC)c1,E-0014894,-5.489454989793388
COc1ccc(-c2cc(C(=O)N3CC[C@@H](Oc4ccccc4)C3)[nH]n2)c(OC)c1,E-0014895,-5.686132779630847
COc1ccc(-c2cc(C(=O)N3CC[C@@H](OC)C3)[nH]n2)c(OC)c1,E-0014896,-4.546528766277064
COc1ccc(-c2cc(C(=O)N3CC[C@H](OC)C3)[nH]n2)c(OC)c1,E-0014897,-4.549596913844634
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ncccc4F)CC3)[nH]n2)c(OC)c1,E-0014898,-5.316052869248488
Fc1cc(OCCN2CCCC2)ccc1-c1ccc2ccncc2c1,E-0014903,-5.0101054362812265
NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3Cl)n2)n1,E-0014904,-4.69637202361611
NC(=O)Cc1cccc(Nc2nccc(-c3ccnnc3)n2)n1,E-0014905,-5.6307841425898575
CNC(=O)Cc1cccc(Nc2nccc(-c3ccnnc3)n2)n1,E-0014906,-5.486782399932061
CN(C)C(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,E-0014907,-4.591590421531571
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCC(F)(F)CC1,E-0014908,-4.945770090136603
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CC(F)(F)C1,E-0014909,-4.828858848971618
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CC(F)(F)C4)nc3)n2)c1,E-0014910,-5.026872146400302
CC(=O)NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014911,-4.599116784451637
c1cc2ccc(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc2cn1,E-0014912,-5.033858267260968
CC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,E-0014913,-5.505845405981558
CC1(C)COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014914,-5.507239610973163
Cn1ncc2cc(-c3ccc(OCCN4CCOCC4)cc3)ccc21,E-0014915,-4.790216985151485
Cn1cc2cc(-c3ccc(OCCN4CCOCC4)cc3)ccc2n1,E-0014916,-4.584025588623434
Cn1cc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc2n1,E-0014917,-4.7265357273786535
Cn1cnc2cc(-c3ccc(OCCN4CCOCC4)cc3)ccc21,E-0014918,-4.695078838099108
Cn1cnc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc21,E-0014919,-4.6637404479858064
c1cc(-c2ccn3cncc3c2)ccc1OCCN1CCOCC1,E-0014920,-4.7342390832823895
Cn1ncc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc21,E-0014921,-4.935542010773082
Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2)cc2cnccc12,E-0014922,-5.076755981369724
Fc1cc(-c2ccc3ccncc3c2)c(F)cc1OCCN1CCOCC1,E-0014923,-5.078313524516398
Fc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,E-0014924,-4.42712839779952
Cc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,E-0014925,-4.519849274726719
COc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,E-0014926,-4.6613443344213
Cc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,E-0014927,-4.404834585209771
COc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,E-0014928,-4.76598918241282
COc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,E-0014929,-4.919373513078194
Cc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,E-0014930,-5.021363051615526
O=C(c1n[nH]c2cncnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014931,-4.751046384504292
O=C(c1n[nH]c2nc(-c3ccccc3)ncc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014932,-5.8696662315049934
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4n3)CC2)nc1,E-0014933,-4.801068130067791
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4n3)CC2)cc1,E-0014934,-5.094743951251549
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1ncccn1,E-0014935,-5.860120913598763
O=C(c1cc(C#Cc2cncs2)n[nH]1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014936,-4.656788409820253
Clc1cncc(OC2CCN(Cc3n[nH]c4cccnc34)C3(CC3)C2)c1,E-0014937,-4.588548657862063
Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c2n1,E-0014938,-5.237321436272564
COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncn(C)c5cc4OC)n[nH]3)CC2)c1,E-0014940,-5.853871964321762
COc1cc2c(cc1-c1cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n1)ncn2C,E-0014941,-5.575118363368933
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccn5cncc5c4)n[nH]3)CC2)c1,E-0014942,-5.581698708680254
O=C(c1cccc2[nH]cnc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,E-0014944,-4.779107750780481
O=C(c1cccc2[nH]c(C3CC3)nc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,E-0014945,-4.6955094722265125
COc1cccc2c(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]c12,E-0014946,-4.847711655616943
O=C(c1cc(-c2ccccc2O)n[nH]1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014947,-5.924453038607469
Cc1cc(C#N)cc2c3cc(OCCN4CCC(F)(F)CC4)ccc3n(C)c12,E-0014951,-5.97469413473523
CNCCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014952,-5.199970640755866
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCNCC1,E-0014953,-5.910094888560602
NC(=O)Cc1cccc(Nc2nccc(-c3cnccn3)n2)n1,E-0014954,-5.085656842880559
CNC(=O)Cc1cccc(Nc2nccc(-c3cnccn3)n2)n1,E-0014955,-4.97798426018228
O=C(NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1CCC1,E-0014956,-4.748118545447473
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,E-0014957,-5.011887159731648
c1cc2ccc(-c3ccc(OCCC4OCCCO4)cc3)cc2cn1,E-0014958,-5.251811972993799
CS(=O)(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014959,-5.025949097207123
c1cc(OCCN2CCCCC2)cc(-c2cc(-c3ccncc3)ccn2)c1,E-0014960,-4.636388020107856
Cc1cc(-c2ccncc2)cc(-c2cccc(OCCN3CCCCC3)c2)c1N,E-0014961,-5.4089353929735005
c1cc2ccc(-c3ccc(OCCN4C5CCC4COC5)cc3)cc2cn1,E-0014962,-5.407823242604133
C[C@H]1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,E-0014963,-5.089375595110798
C[C@@H]1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,E-0014964,-5.213248577854439
c1cc(-c2ccc3cncn3c2)ccc1OCCN1CCOCC1,E-0014965,-4.787546038959724
c1cc(-c2ccc3sncc3c2)ccc1OCCN1CCOCC1,E-0014966,-5.260427655549908
Fc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,E-0014967,-4.895854449445992
Fc1c(OCCN2CCOCC2)ccc(-c2ccc3ccncc3c2)c1F,E-0014968,-5.247951552180561
Fc1cc(-c2ccc3ccncc3c2)cc(F)c1OCCN1CCOCC1,E-0014969,-4.736837535037783
Fc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,E-0014970,-4.978397283971757
Fc1cc(OCCN2CCOCC2)cc(F)c1-c1ccc2ccncc2c1,E-0014971,-5.375717904164332
Fc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,E-0014972,-4.601712694642599
Clc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,E-0014973,-4.556580538217182
Clc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,E-0014974,-5.396855627379818
Clc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,E-0014975,-5.151810883008602
COc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,E-0014976,-4.943857737940948
CN1CCC(N2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)C(F)C1,E-0014977,-5.860120913598763
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ccc(N(C)C)nc4)CC3)[nH]n2)c(OC)c1,E-0014978,-5.281498311132726
